"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0033218","GO:0033218","amide binding","4/16","327/15306",0.000303781825549654,0.00729076381319171,0.00287793308415462,"Kdelr1/Clip3/Rps6kb2/Bace1",4
"GO:0042277","GO:0042277","peptide binding","3/16","264/15306",0.00240560608975942,0.0288672730771131,0.0113949762146499,"Kdelr1/Rps6kb2/Bace1",3
