NAME	DESCRIPTION	NI_V_1	NI_V_2	NI_V_3	NI_V_4	NI_V_5	I_V_1	I_V_2	I_V_3	I_V_4	I_V_5
ENSMUSG00000000001	NA	2886.463503	3548.90272	3435.920002	4006.003557	3571.181727	2677.684923	2956.027756	3131.883221	2479.364183	2778.258527
ENSMUSG00000000028	NA	106.6050316	60.49606679	106.7230725	92.21555007	120.9649352	97.82215466	70.0852829	104.6498665	101.1092525	102.9316266
ENSMUSG00000000037	NA	7.304173852	13.95662652	7.991857033	3.763587596	4.017443663	3.886346554	1.923909277	4.042156301	3.181431167	6.419239486
ENSMUSG00000000049	NA	7.829204868	9.842827452	16.92521208	8.650096206	9.042252922	9.344135921	1.782617004	18.85741611	8.686980034	25.52114694
ENSMUSG00000000056	NA	468.3647671	513.2734243	712.941964	829.709618	804.4118895	663.8908775	543.3841418	792.4165444	497.7063694	471.0675944
ENSMUSG00000000058	NA	145.188409	164.9576428	96.42805614	156.7024878	76.88062337	68.66275799	90.21026525	63.08962459	57.05802339	113.4346624
ENSMUSG00000000078	NA	2494.326564	3826.120328	2965.93678	4495.538852	3897.626124	2316.262669	4176.724752	3967.321614	3437.777818	3018.802966
ENSMUSG00000000085	NA	150.1619641	71.45642127	93.81538656	77.39498672	133.0656725	207.1561517	148.148729	132.0850297	163.2230726	162.7618515
ENSMUSG00000000088	NA	2821.797556	3391.606335	3382.464448	5714.729729	3693.517626	2179.906617	3598.535075	4353.539621	4146.653078	2437.936424
ENSMUSG00000000093	NA	60.61758685	108.0771378	32.80526072	18.66142633	22.73985229	68.67831135	43.89169138	33.12572502	39.57674749	51.38124871
ENSMUSG00000000094	NA	0.713407236	2.212183533	2.898862254	1.038192686	0	28.59876418	8.665335859	15.23879496	8.032894632	8.823981388
ENSMUSG00000000120	NA	74.25565547	112.2121129	30.20292497	11.43226092	17.76869834	28.03618656	24.03264143	21.76332092	20.5938192	55.11641852
ENSMUSG00000000125	NA	81.67278674	50.82477944	85.40645588	70.73629661	74.92887349	45.04322083	15.22182403	48.10064312	57.11309367	102.9762081
ENSMUSG00000000126	NA	13.40575601	28.53954067	11.65370853	6.213202119	17.91693671	9.052172987	15.40057942	14.33325463	13.73747472	16.38039592
ENSMUSG00000000127	NA	97.59125442	146.1161274	121.7501326	115.645837	106.818174	97.48665432	117.6025017	127.1168541	106.0048981	97.17410773
ENSMUSG00000000131	NA	539.569405	438.5889478	595.0612683	312.9989926	458.6271108	678.0302435	300.9937278	372.1345714	344.6812099	461.3110504
ENSMUSG00000000134	NA	190.4247212	251.085703	350.7430139	210.2045557	394.2472048	462.8128289	302.3632305	328.7105189	327.9239257	449.5530321
ENSMUSG00000000142	NA	973.1918967	870.4359297	685.2080568	521.1075737	731.6757816	792.8757449	404.9744635	313.2265752	477.3847183	721.7846451
ENSMUSG00000000148	NA	124.9544	129.2901125	165.1773314	70.1445434	125.4785678	139.1234063	130.5613294	132.2917015	120.5576378	147.5617543
ENSMUSG00000000149	NA	414.6250723	447.1776599	332.5543263	188.2007767	258.421318	641.1028804	582.5453188	365.7028632	410.8167958	523.2662922
ENSMUSG00000000154	NA	549.0435231	753.1922547	625.2377363	777.8592541	724.9304366	389.1439662	534.8520523	617.0810087	548.2535228	460.2186172
ENSMUSG00000000157	NA	0	0	0	0	0	2.218484636	3.428591506	8.715812664	0	1.576521852
ENSMUSG00000000159	NA	569.1005096	689.925403	785.8228109	1615.429782	792.17293	434.1927263	793.7231275	945.464155	887.4847423	484.2779126
ENSMUSG00000000167	NA	12.88637501	5.418338526	4.084390668	7.210746862	8.159688519	5.104614033	4.786269757	13.93810945	9.461026079	6.472746024
ENSMUSG00000000168	NA	430.4038334	544.3602953	588.6821506	388.2835123	519.8843796	380.6183851	277.6405669	360.3077998	419.9268609	500.1767668
ENSMUSG00000000171	NA	2658.498961	2782.221588	3122.256904	7510.200517	3691.087853	1787.089488	2882.687043	4428.93571	4300.747794	2385.697714
ENSMUSG00000000182	NA	0	0	0	0	0	0.693058046	0	0	0	0
ENSMUSG00000000184	NA	2196.322104	2554.946527	2494.26741	1578.305482	1961.065803	3148.759224	1381.125804	1772.776359	2306.711514	3319.227595
ENSMUSG00000000194	NA	861.1180533	1127.099137	1077.615814	1343.96733	1189.791269	573.1091474	964.6540741	1002.129507	694.2728752	894.5256095
ENSMUSG00000000197	NA	9.984894051	15.54539344	7.667772065	3.082735403	3.243816712	2.089505881	4.273614723	2.214163553	0	5.374189454
ENSMUSG00000000202	NA	0	0	0.438293071	0	0	1.317944084	0.984775681	4.727763928	3.244623595	0.531867342
ENSMUSG00000000204	NA	7.549845639	6.615136041	35.07095789	86.04748899	29.81317407	28.90693383	61.34194436	90.0960703	72.05469807	41.68236754
ENSMUSG00000000214	NA	9.21977781	4.396097328	3.765179067	3.39178655	3.413487925	0.926041824	0	5.057877682	0.750171447	1.626912706
ENSMUSG00000000216	NA	0.721460112	0	0.966403261	0	1.055679997	2.085290671	0	0	1.148868448	0
ENSMUSG00000000223	NA	3.064659285	7.32377952	5.428820637	1.757328083	6.511641979	26.12568246	10.91366861	10.24072937	3.877662341	4.452168882
ENSMUSG00000000244	NA	48.23153355	8.544985324	23.84159062	65.28535977	13.4090851	30.17053829	63.75798232	34.68709683	41.28703522	64.81007219
ENSMUSG00000000247	NA	5.101351164	0	0.272818806	0	0	0	0	0	0	0
ENSMUSG00000000248	NA	0.474044729	3.075716803	1.897353135	5.413820576	0	0.46464418	2.795935642	9.064349795	3.298335443	0.932525216
ENSMUSG00000000253	NA	48.2374495	101.8990768	30.11877089	35.88417495	24.95700648	27.69826656	31.84982765	23.32330189	46.72797665	35.86326653
ENSMUSG00000000263	NA	0	1.197559908	0	0	0	0	0.963573893	0	0	0
ENSMUSG00000000266	NA	363.038136	358.4862908	379.2749618	300.3400603	313.3787343	316.4463437	238.1210138	230.8659689	226.8122129	432.5472736
ENSMUSG00000000275	NA	1217.580763	1647.353418	1668.147433	1659.311194	1471.56499	1531.594286	1280.025033	1556.68976	1563.286334	1672.187404
ENSMUSG00000000276	NA	88.80690203	102.8634284	48.56998029	43.90767362	47.11192788	79.53398335	81.78478375	33.49733087	63.17009176	73.3351334
ENSMUSG00000000278	NA	692.1277175	1036.869785	853.325801	667.8017785	759.8345757	968.5219525	834.9726268	742.2790693	685.9837951	868.8015485
ENSMUSG00000000282	NA	217.8379869	469.3466082	266.4500366	108.6123872	255.0624469	251.5728813	205.6687653	158.9983258	226.4422631	232.7086423
ENSMUSG00000000290	NA	350.4672691	150.4507626	233.3452079	225.2876583	137.3612657	1091.578627	929.5264346	553.090125	594.4577787	719.8844547
ENSMUSG00000000295	NA	72.13476257	78.53513685	65.28651661	105.7786377	82.46435575	51.92326674	119.9874886	130.4352585	88.40811435	55.93091601
ENSMUSG00000000301	NA	20.68041968	11.50254077	28.79170907	15.18900195	30.46357445	27.81139297	38.97826159	30.56612579	33.51426493	10.99952701
ENSMUSG00000000303	NA	6924.459558	8865.036144	7814.420675	5512.904366	7462.031389	8650.213148	7498.497583	6863.418994	7630.447536	8532.836494
ENSMUSG00000000305	NA	1.181627401	1.389140615	0.401887673	0	1.746748882	9.489384599	5.373227521	10.8057714	5.568120347	2.597665546
ENSMUSG00000000308	NA	5800.633741	8700.038289	9363.643192	12115.81161	10666.47187	4680.115986	8067.354026	8753.850476	8917.846728	5763.661267
ENSMUSG00000000317	NA	14.71678588	24.45763788	10.61952458	3.113928818	3.226894877	13.15646236	6.563407984	6.657486343	7.910915198	9.174933199
ENSMUSG00000000318	NA	15.6859691	8.433241992	20.22736129	36.54277915	7.397336443	44.54614015	24.91603677	36.18492735	24.30678863	8.656079027
ENSMUSG00000000320	NA	10.9516273	16.20481373	2.716477136	2.894765131	2.654634367	2.892018717	1.004954592	0	0	6.017749693
ENSMUSG00000000325	NA	26.64487191	98.41469885	67.62658693	36.98868135	22.48819949	71.17231063	6.80712314	25.6255315	38.6882966	21.78814028
ENSMUSG00000000326	NA	1032.780563	1270.872311	1088.52391	1592.235238	1288.654652	781.2230648	931.9345741	1106.337269	1037.094234	894.1959546
ENSMUSG00000000339	NA	352.904794	354.6955491	274.6341549	417.47854	387.3816416	218.8557497	298.7080294	311.8910295	269.7940381	261.3471615
ENSMUSG00000000340	NA	200.3712542	254.3494099	169.5345154	232.0132197	182.4364432	228.2619028	191.215911	158.7002465	150.1832843	254.6767507
ENSMUSG00000000346	NA	3318.026569	3843.347507	3168.120293	4151.483481	3561.819359	2831.075832	4387.437445	3484.020895	3425.831743	2903.69254
ENSMUSG00000000355	NA	156.1808294	142.5081536	220.260263	294.9934609	185.1983629	171.7911659	259.492671	219.631425	244.6440801	194.9097011
ENSMUSG00000000359	NA	7.526899368	15.19810173	5.16630861	6.306407231	17.88542197	9.463036461	29.29392692	5.617661542	4.385188583	10.43479024
ENSMUSG00000000365	NA	1.438903582	0	0	0	0	0	0	0	0	0
ENSMUSG00000000374	NA	1283.298533	1330.816304	1286.475533	980.7446352	1531.134917	916.7243604	786.1982565	790.8264689	724.3687619	944.2953291
ENSMUSG00000000378	NA	288.1085723	177.4893474	147.8424814	255.5510803	162.7114625	306.3709873	327.0073363	266.3391329	264.0412204	209.2649497
ENSMUSG00000000384	NA	502.282956	398.0674807	484.3685795	600.1024446	569.3570338	544.7980425	467.6411738	432.5286531	329.8013236	445.555866
ENSMUSG00000000385	NA	1006.754459	783.7702509	1349.452466	1664.787973	1409.176604	1549.759198	1382.599741	2020.452897	1755.077527	1603.248003
ENSMUSG00000000386	NA	17.91899607	3.24223876	29.07996671	44.34688887	15.32889695	19.2509718	19.32060607	21.35347224	51.2590179	6.043845381
ENSMUSG00000000392	NA	10.97102291	3.58111443	17.87030158	16.80014986	7.506827475	18.61651511	9.742765803	11.96542153	7.070362568	29.00268695
ENSMUSG00000000394	NA	404.7941756	386.8184996	397.1725888	580.3632001	484.2997712	269.8075962	364.9333341	352.1452534	303.3153922	310.8720605
ENSMUSG00000000399	NA	663.8033143	800.071706	822.9838086	1536.630155	1098.899711	688.9477983	847.2376715	1017.846205	881.3229823	918.5186661
ENSMUSG00000000402	NA	2.176625185	2.157978362	2.903765258	2.067370474	0	0	0	0	1.150394626	0
ENSMUSG00000000409	NA	153.0513199	28.01009197	175.6800713	475.1300114	102.1874952	133.6174428	220.4641943	157.9512182	154.4329046	153.0651636
ENSMUSG00000000416	NA	73.38758189	11.80366992	4.564794783	4.663819416	21.39831416	11.54218788	7.452965945	16.53620087	4.809530983	100.5874512
ENSMUSG00000000420	NA	2330.286008	2070.833397	2996.978871	2849.107198	3076.20703	1944.343962	1553.245807	1989.174771	1590.028131	2095.182532
ENSMUSG00000000439	NA	201.0187044	177.4213094	169.7351626	192.8800519	209.5865068	143.4295198	180.4567418	193.0320335	157.6011034	146.0491409
ENSMUSG00000000440	NA	66.46847605	106.6434446	80.72310379	31.08430835	41.11531779	133.9226318	191.0087976	142.1122305	3.769385323	126.270378
ENSMUSG00000000441	NA	740.6508534	781.9201456	931.0937545	1171.11835	1350.206661	826.6233568	810.3785273	847.4696363	680.9090461	817.0785059
ENSMUSG00000000486	NA	198.1984531	85.69707111	112.4735394	213.6776726	19.13655237	106.0142418	314.6065392	175.3945217	200.450873	179.5374398
ENSMUSG00000000489	NA	73.10454509	96.23202637	53.44598098	51.02632344	39.72123825	102.7751997	82.28611161	56.67467267	73.35644747	89.27003807
ENSMUSG00000000530	NA	262.5894715	194.8076596	268.5714733	256.5363638	87.19544324	336.8751282	97.19485548	107.1932044	101.1666332	172.710081
ENSMUSG00000000531	NA	29.99545743	54.97381699	25.71749952	10.35104938	14.63305609	32.50434387	58.73585023	30.20703778	41.60067604	45.29333817
ENSMUSG00000000532	NA	792.9152454	955.0430492	1042.618044	456.799973	859.7335517	990.069888	659.153051	630.1104159	785.7643504	739.8980486
ENSMUSG00000000538	NA	1067.786526	1844.85303	1187.582339	666.9100514	1317.95189	669.2826911	736.5421026	670.2324077	810.6078728	792.8645244
ENSMUSG00000000544	NA	5534.164702	6776.815867	7298.960005	6740.91888	7480.023914	5842.71054	6466.687525	7159.757363	6061.910298	5142.466738
ENSMUSG00000000552	NA	41.56543428	62.69454714	36.37810196	0	29.39346064	163.2970002	124.7021601	74.55992918	98.24039079	79.34114099
ENSMUSG00000000555	NA	151.4664097	283.0413829	111.1260838	58.01749215	66.93105634	439.4804266	337.9153455	209.5684457	260.699991	271.4961133
ENSMUSG00000000561	NA	346.4269784	240.5038069	389.8113677	416.9782533	349.7285667	445.0514083	410.6887489	367.2747232	356.5176934	470.188847
ENSMUSG00000000562	NA	6.273806464	4.077245223	2.441820148	3.031209459	2.028148301	12.02620709	0	4.860280721	4.999489377	1.965774298
ENSMUSG00000000563	NA	3758.805615	4167.394384	4372.84332	8495.389247	5115.831994	2748.192988	4163.581509	5475.499106	5311.00749	3180.700398
ENSMUSG00000000567	NA	201.7930913	189.5771016	179.9072226	138.4428961	170.4543755	309.5043424	227.2411774	150.7152231	264.5642246	358.2961899
ENSMUSG00000000568	NA	1369.412947	1256.444865	1045.25531	502.820698	1009.977228	1278.51729	947.8899276	698.22052	1005.652105	1205.081552
ENSMUSG00000000579	NA	1.902235893	0	25.50237411	12.40040006	12.19967611	14.83313571	0	18.87240555	20.32460577	4.30789834
ENSMUSG00000000581	NA	402.0453521	461.9156362	489.5415106	936.9851384	430.802475	308.9910749	612.399857	509.8802028	509.714542	355.4027247
ENSMUSG00000000594	NA	545.8835212	486.3003261	401.1634188	501.5708511	305.5632741	1417.346268	1443.813629	956.7810965	993.6503496	1216.425332
ENSMUSG00000000600	NA	181.6780762	157.2854081	255.1457192	242.3430132	232.1422396	214.2073805	227.7094213	199.3732066	210.0575133	211.3271657
ENSMUSG00000000605	NA	710.539626	845.0407957	661.947217	750.2670181	762.9392877	814.9070051	981.6014733	849.8598695	726.927894	827.5415568
ENSMUSG00000000617	NA	1.436084321	0	1.438921043	1.038614324	0	3.559081184	4.624707923	1.621826684	3.387961895	0
ENSMUSG00000000627	NA	11.27237432	8.928460813	4.858056419	4.162219119	3.158401724	6.277408594	12.13326448	7.653512163	5.720912602	2.48292409
ENSMUSG00000000628	NA	624.4424899	523.8097211	641.0309335	378.9599653	212.9255862	1229.795113	904.6357804	725.1365076	1102.1567	449.6582006
ENSMUSG00000000631	NA	1892.058408	3657.325052	2782.376762	839.678702	2416.511399	2358.473227	1504.603496	1197.54833	1411.655393	1590.750932
ENSMUSG00000000632	NA	4.524066622	6.300273612	2.452508183	0	4.367304274	3.517300128	0	0	1.815138945	2.912606527
ENSMUSG00000000673	NA	18.6270278	3.350588617	7.78670728	28.9838157	13.67294145	23.29289777	61.19660598	30.73026229	40.219631	12.12335371
ENSMUSG00000000682	NA	474.1781944	100.0784231	258.39766	526.1719716	163.7376236	1022.846478	1675.388771	926.9374575	1128.431495	598.5557775
ENSMUSG00000000686	NA	19.04668334	32.62067972	22.51056734	27.2981028	25.06811799	27.77055251	31.85471791	39.16413066	17.21160008	28.36826324
ENSMUSG00000000690	NA	77.4732825	176.6429913	95.8854303	127.6711418	94.77706023	58.51538464	128.0866882	103.6226438	75.41494427	77.76110223
ENSMUSG00000000693	NA	15.17108105	72.5319715	33.19450437	15.97172237	4.666329979	29.29955734	59.93016741	20.82704105	28.70691921	41.66827931
ENSMUSG00000000706	NA	1.427769683	3.189375277	1.922214217	2.087689163	1.076153984	0.695411052	2.168346604	0	0	0
ENSMUSG00000000708	NA	487.4078659	535.4121283	465.1687148	307.8354883	562.2519526	493.3032893	329.5563514	411.2018319	281.0581901	569.4657422
ENSMUSG00000000711	NA	1101.880178	1318.255782	1190.163336	1578.263553	1287.707212	960.5523946	1149.977406	1139.112052	1037.402159	1098.70102
ENSMUSG00000000724	NA	0	0	0.967225708	0	0	0	0	0	0	0
ENSMUSG00000000730	NA	2.01524914	2.030135651	2.933967922	1.942227059	2.93176209	5.882377265	11.96128043	17.17900164	3.174408977	1.423207598
ENSMUSG00000000731	NA	0	0	0	0	2.920577386	0.59949599	0.919282705	1.826639683	2.676849853	0
ENSMUSG00000000732	NA	162.7507717	117.3710724	113.5423306	176.6558872	128.8840971	176.0958396	223.5291843	145.6954399	120.800544	102.9039925
ENSMUSG00000000738	NA	658.5828254	892.7339545	755.7324681	545.1172928	659.1748019	717.970882	733.3891015	611.8149501	615.0062863	537.5825502
ENSMUSG00000000739	NA	2.27829624	16.04337743	6.887484402	10.33596406	7.681768756	7.801079832	11.97973114	8.772683932	7.244082152	4.108334686
ENSMUSG00000000740	NA	1547.061895	1901.983359	1299.208263	2803.048716	1679.899107	1610.955316	2287.354474	2378.969119	2396.470446	1574.413988
ENSMUSG00000000743	NA	1939.685563	2233.782073	2100.476609	3784.248198	2492.040814	1571.969187	2904.676786	3253.173071	2711.726872	1640.847593
ENSMUSG00000000751	NA	556.0517119	415.5632099	472.4712059	471.482937	442.8503424	590.6664511	588.9897271	513.1739048	447.5336364	484.4828951
ENSMUSG00000000753	NA	22.23285842	31.55169161	14.35185794	24.29650887	2.618112419	94.84904559	34.89288533	35.28312337	25.88928328	75.53502242
ENSMUSG00000000759	NA	193.3684605	181.868585	265.0586719	341.82871	286.1086532	157.7418133	197.2586036	215.2361059	209.5460098	169.8672459
ENSMUSG00000000766	NA	0	0	0	0	0	1.386116091	0	0	0	0
ENSMUSG00000000776	NA	95.71776221	72.63256395	98.70943683	78.88875743	100.879291	103.9100185	104.4038443	72.8360533	117.1200315	81.89982589
ENSMUSG00000000782	NA	242.7117474	80.98272775	106.0381085	91.38414723	113.5352607	176.903613	152.7687727	87.7952247	104.7418278	103.1667977
ENSMUSG00000000787	NA	4565.798683	4553.554764	4099.37857	2417.351705	3665.666104	4596.997053	3490.959562	2503.175353	3341.211535	4163.635384
ENSMUSG00000000791	NA	20.16689729	0	0	0	0	19.80715201	0	18.67794766	21.03685258	14.80417224
ENSMUSG00000000792	NA	1.424088843	7.908284793	5.830132901	0	4.173594653	4.185126618	2.197477785	4.370094284	0	1.220409663
ENSMUSG00000000794	NA	63.21754317	78.62025914	45.2685397	14.85138373	18.71278706	17.01774963	8.745381471	7.042289739	8.267215467	54.39516535
ENSMUSG00000000804	NA	514.9801132	629.6242881	479.5770181	316.4068744	897.1897462	384.050301	467.209365	621.2569417	300.2395554	582.3729251
ENSMUSG00000000805	NA	1005.622451	1489.470812	1434.364703	4075.883421	1570.872294	352.2325714	423.92386	949.7801945	2498.926664	1513.049535
ENSMUSG00000000811	NA	73.05734162	49.80519218	61.20804664	42.77786536	71.75749869	64.6878188	73.78038347	88.80270736	57.23861656	52.69227619
ENSMUSG00000000817	NA	27.49295542	3.429998585	38.1672197	20.57532403	9.449785503	8.382452856	1.673859822	4.311892045	5.459487293	8.463259627
ENSMUSG00000000823	NA	183.5491721	94.57281909	190.4837333	41.74176529	60.40606302	89.03189286	67.61024096	97.22770732	83.57169392	79.61789787
ENSMUSG00000000826	NA	1196.076974	1343.690697	1478.660705	982.7426648	1400.354365	1124.381808	1233.934458	813.62348	869.2436922	1010.277076
ENSMUSG00000000827	NA	443.1361167	406.0223206	484.8072912	1039.997924	564.3037511	556.1470705	883.7883965	973.7274674	891.6784146	462.3829547
ENSMUSG00000000838	NA	651.2060256	534.6398792	648.6038951	577.3155142	642.031285	558.9151421	628.5399103	508.8327103	423.1669785	665.6742251
ENSMUSG00000000861	NA	151.7137699	69.46461612	88.22840799	60.55147661	94.47753441	138.8445007	111.360135	115.0427569	112.3060233	103.7312923
ENSMUSG00000000869	NA	0.733698565	0	0	0.960455022	0	0	0	0	2.279217564	1.391882709
ENSMUSG00000000876	NA	248.9254705	267.1306512	169.7007367	212.235298	211.4727454	139.9333856	279.032575	214.9965419	160.6076072	197.7722121
ENSMUSG00000000881	NA	999.3758846	972.1055436	1101.552503	1830.909035	1658.113067	675.4882077	661.0752821	972.7098593	935.7815719	751.8832536
ENSMUSG00000000884	NA	30.10833499	1.338356452	1.543770803	0.41257833	35.01496709	25.20030765	22.05661334	41.78425456	51.39993939	20.05501768
ENSMUSG00000000889	NA	13.66060887	28.10153749	16.57591228	3.096669507	6.325693009	4.906148354	3.263975082	4.342533656	5.730816375	17.20539381
ENSMUSG00000000901	NA	19.40094831	10.84234585	27.90451727	12.68444848	16.40255298	6.283238856	16.80411643	28.26320667	18.68546326	8.189873268
ENSMUSG00000000902	NA	476.1682849	449.4718017	460.3165268	559.0597258	435.2540241	513.663109	452.3936233	506.2541137	442.768697	459.9093847
ENSMUSG00000000903	NA	58.04126013	3.33070295	19.36358815	50.42019182	16.44181703	51.16785935	80.54535015	68.93243025	77.2123773	32.98549673
ENSMUSG00000000915	NA	754.8051863	584.4663576	605.4361455	487.5404228	1044.396491	608.6130731	470.0000008	802.6684499	414.9213102	937.8738871
ENSMUSG00000000916	NA	64.44131176	41.11953305	50.94577884	109.1847007	71.88144701	101.1886542	61.75912685	35.60950438	43.47538501	86.97812555
ENSMUSG00000000934	NA	48.92826247	55.59282228	23.38958817	18.58977205	37.480434	29.61458902	33.62157228	55.80628601	45.59262645	45.41565172
ENSMUSG00000000938	NA	0.588947528	2.00250231	0	1.585689042	1.602666997	2.890451392	1.779779364	0.937315498	0	1.246577036
ENSMUSG00000000942	NA	9.862469395	17.07037383	4.955988718	2.057556679	3.12079506	5.589239507	2.169736483	5.352000346	8.175852269	8.686436908
ENSMUSG00000000948	NA	4.550862685	3.008278308	4.808597403	157.7459115	12.18852372	23.02782664	5.374983811	3.643736235	9.846823277	10.24321206
ENSMUSG00000000957	NA	284.6291502	318.6318517	172.5239674	117.359062	150.5177938	1033.57843	878.662409	479.9840886	569.1007488	662.6376143
ENSMUSG00000000958	NA	340.4581755	417.6216596	636.0986858	1070.043675	553.9030618	218.3629183	238.8784712	308.7029968	262.7068415	337.1955092
ENSMUSG00000000959	NA	387.3324869	357.0523264	344.6098149	260.78563	382.0410322	359.1188137	273.4517586	358.5755536	333.7615144	322.0010552
ENSMUSG00000000976	NA	188.0937649	303.4551951	208.930942	134.8600647	329.0613115	184.3162057	235.5594687	143.7426943	153.7129267	198.0802716
ENSMUSG00000000982	NA	6.471518712	2.192545432	6.741582594	4.159357485	3.14614359	12.64928505	11.71812714	8.706120609	9.096865401	6.519358538
ENSMUSG00000000983	NA	1.441016	0	1.937291335	1.039547403	0	9.022981586	19.27566593	10.90785142	12.5854457	5.186873572
ENSMUSG00000001014	NA	1.400822106	0	0	1.05197132	0	0	1.100385717	1.080413873	0	0
ENSMUSG00000001016	NA	276.6978065	219.5336232	225.4313095	410.3292358	285.9805713	200.167603	235.0612471	235.7264706	269.6602472	233.5057677
ENSMUSG00000001017	NA	1006.732897	1053.569715	947.1498048	1288.278753	1094.125263	1082.225865	1079.558954	1180.347634	1118.888269	1045.14937
ENSMUSG00000001018	NA	190.5511044	197.8968561	158.771351	196.8607327	188.1342523	168.9603179	239.5634782	195.3196141	198.5218571	220.1950577
ENSMUSG00000001020	NA	31.20141041	24.94974541	9.9386852	37.44256374	12.72954696	92.33279484	272.9013073	110.0082534	113.0243862	69.97127257
ENSMUSG00000001021	NA	0.719451791	0	0	0	0	0	0	0	0	0
ENSMUSG00000001023	NA	0	0	0.973597937	0	0	0	1.062301911	0	0	0
ENSMUSG00000001025	NA	3.503911645	2.255152908	1.956160795	10.46553167	9.395456943	12.91902814	6.508015271	26.83591389	11.55316862	0
ENSMUSG00000001027	NA	10.01020882	1.132370766	2.896011498	3.124485131	2.090722375	9.050956927	8.687236607	3.252415265	2.309853226	1.24139991
ENSMUSG00000001029	NA	35.86956536	39.23037222	14.37765719	42.5478961	24.36558749	40.80024983	54.01982681	18.59234561	42.59547626	17.40337886
ENSMUSG00000001034	NA	85.46406035	123.140483	101.0675591	89.72394831	118.3179473	213.56616	210.6454782	160.7919905	100.5352736	160.8570312
ENSMUSG00000001036	NA	205.8363914	197.6630737	121.0703806	140.9137985	141.4538321	405.1487574	248.385885	173.2963393	145.1013797	486.6319177
ENSMUSG00000001039	NA	31.06890092	28.64032816	36.27296373	26.67276084	10.24952083	22.93370342	13.1295644	62.55050338	38.15482646	21.40675239
ENSMUSG00000001052	NA	384.3726373	588.7459998	397.3613619	184.3008317	362.6706372	555.5372184	362.2811032	252.2708072	315.8025792	550.5209793
ENSMUSG00000001053	NA	54.64411693	37.97832703	42.43309777	54.87120741	33.0413716	79.36246266	97.88936084	82.93116321	68.55665747	68.53938656
ENSMUSG00000001054	NA	160.0115007	156.4269	174.830706	223.3014877	155.0479594	171.1281576	232.0173836	213.2482098	169.8799715	180.8203962
ENSMUSG00000001056	NA	368.1761196	370.6237337	401.6172281	617.8838394	358.4727869	403.7914656	519.4862815	621.499407	642.7022023	308.3807584
ENSMUSG00000001062	NA	171.6414237	158.7908754	160.4835148	104.6129533	162.1536587	157.8956862	148.7914856	136.2774376	111.7786558	119.2862077
ENSMUSG00000001065	NA	149.1424634	137.0543458	176.9567115	190.6932897	212.7053607	89.05996225	88.19753277	204.4715683	152.828473	104.0785277
ENSMUSG00000001076	NA	1.438903582	0	0	0	0	0	0	0	0	0
ENSMUSG00000001082	NA	126.3575555	90.00780062	168.7529034	149.4345162	57.364354	193.8314888	124.0887105	133.1204255	145.65162	176.4091842
ENSMUSG00000001089	NA	2360.685919	2854.143369	2443.335019	950.264602	2052.781018	1415.212628	1086.354915	744.8042227	1080.806761	1552.233444
ENSMUSG00000001095	NA	2409.093695	3486.922406	4519.180533	3250.754076	3970.793487	748.6075945	1016.372733	861.1251867	1038.755644	944.517644
ENSMUSG00000001098	NA	1448.617351	1587.094229	1288.737585	1182.792297	1343.415972	2198.20306	2294.573662	2026.25553	1680.318471	1862.359062
ENSMUSG00000001100	NA	449.9732414	459.1554045	410.5339209	601.4449356	505.1911075	440.2222048	421.5885657	578.3948472	466.2240056	399.4492967
ENSMUSG00000001105	NA	524.3678396	725.9295035	639.6476428	1514.722947	759.204919	382.4668212	899.5643839	954.4713884	975.2464389	460.5898532
ENSMUSG00000001119	NA	735.0551353	1046.373131	731.9791723	221.0736631	343.7946808	1060.582906	492.905587	376.6268926	714.6585314	1220.42048
ENSMUSG00000001120	NA	62.06067137	106.7464239	23.84871969	11.08641247	24.81310351	23.89704362	31.02981973	10.75090223	18.23909657	24.72822707
ENSMUSG00000001123	NA	3414.864598	3184.378316	3859.456996	6034.60155	4187.752089	4398.865724	3654.365296	6271.488438	4300.746761	3902.635724
ENSMUSG00000001127	NA	523.0749032	532.6888524	570.8245812	598.6793975	530.7381184	424.7060048	493.9185617	560.7229769	625.1537685	511.3964425
ENSMUSG00000001128	NA	91.42032814	39.047596	67.42730102	146.410168	50.02539241	694.9373487	961.2422217	677.6017543	767.2318945	293.6079125
ENSMUSG00000001131	NA	3.58070405	7.893295931	4.840553417	13.38856274	0	63.03240053	71.88132363	60.24738147	55.86885148	56.27745867
ENSMUSG00000001134	NA	131.6959786	101.8240189	132.9379167	336.7929279	138.066943	109.1274789	171.9464724	214.2424597	195.2615119	99.62347211
ENSMUSG00000001138	NA	145.0341304	167.2425244	215.0918155	70.758365	142.3315469	141.555575	62.60143026	75.43012393	137.0006007	118.2084537
ENSMUSG00000001143	NA	133.3234461	179.5097141	270.3523785	141.2596233	141.712978	162.3188254	143.5365245	127.2983895	175.2753034	166.9800948
ENSMUSG00000001150	NA	313.1503798	283.1020788	332.8833596	134.8363739	311.0134	304.9580269	222.5257319	185.2170151	197.1211243	331.2072936
ENSMUSG00000001151	NA	212.1293393	176.7424908	143.4059993	31.85999654	0	27.55361794	41.85303107	0	0	231.8891304
ENSMUSG00000001156	NA	3736.743384	4577.478304	6362.694856	5842.64413	5430.349897	4970.627166	6020.163938	6395.881022	6183.505813	4368.057813
