"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","NI_V_1","NI_V_2","NI_V_4","NI_V_6","NI_V_7","I_V_1","I_V_2","I_V_3","I_V_4","I_V_5","I_V_6","NI_MKI_1","NI_MKI_2","NI_MKI_3","NI_MKI_4","NI_MKI_5","NI_MKI_6","I_MKI_1","I_MKI_2","I_MKI_3","I_MKI_4","I_MKI_5","I_MKI_6"
"ENSMUSG00000003545",30.7852318938467,0.328514918138416,0.211618106602392,4.86976052474567,1.11733578795e-06,0.000635563515894428,-1.37494344554053,-1.37494344554053,-1.37494344554053,0.883683160461345,0.647625484136482,-1.37494344554053,0.831746420830313,0.77972493208985,0.403945304503749,0.0570455809714625,-1.37494344554053,-0.113308157510416,0.593010953784209,1.39801306853137,0.704798337803151,-1.37494344554053,0.782503250810056,1.27737181147322,0.342002687383737,0.029224585559078,-1.37494344554053,0.0478314475509351,0.959385250405197
"ENSMUSG00000006154",73.5661666631441,0.862700200051802,0.239450266930821,3.95162541599601,7.76221743441289e-05,0.030210005537722,-0.795824602921286,-1.48899441974182,-1.07630068444212,-0.627548291137738,0.832707675038819,-1.42233346099082,-0.140591527817581,0.433208701287938,-0.752125141989938,-0.273286513783477,0.380165453869202,1.49703411490759,1.04575546693444,0.744433074958755,-0.075143442381539,1.16843797369664,1.3749797241429,0.602747282082122,0.483463984915625,0.989428090492218,-1.73980185170367,-1.43518766510523,0.274776059688961
"ENSMUSG00000025650",25.4147067624403,0.721271925798129,0.199974099814174,3.74704960003689,0.000178926716360552,0.0661551712623748,-0.502225731138832,-0.605473944382196,-0.345771585424549,-0.246079753600688,-0.501224075582852,0.2386385855528,-0.316871933952663,-0.332243773458468,-0.298458529326722,-0.350517776912812,-0.685802856193266,-0.696157865856601,-0.235064591924812,-0.912795692641411,-0.912795692641411,-0.912795692641411,-0.140972890310365,2.83658827611098,0.510003237156364,0.819197296312925,0.742496925673232,0.128929908256103,2.71939815692665
"ENSMUSG00000026344",14.4565381155588,1.05830201749176,0.229950579885375,4.02285412999266,5.74971093776783e-05,0.0231911977169894,-0.393120349074645,-0.580728378906135,-0.439210948406932,-0.793992587716878,0.125976922221176,-0.604133335946123,-0.612128157209463,-1.01138702371038,-0.708547899828001,-0.705305193822309,0.297292168780804,0.0474060786293205,0.265510016912158,0.77762240109111,-0.185090144369764,-0.320230385488859,2.99587693309105,-0.667364112963964,-0.372587752460132,0.359633064891753,-0.19070963784661,0.0172885686160945,2.69792975351673
"ENSMUSG00000029600",152.664446391762,0.610124225591081,0.142100386163571,4.26145076102769,2.03104106718305e-05,0.00919835713046871,0.0904366588797409,0.205545144854291,-0.291167503298389,0.54846634297666,-0.494355793592006,-1.78006402128399,-0.053901304196866,-1.17912632956258,-0.362801082368721,-0.800795293915447,0.480008942473394,0.458782468310717,0.897572027558542,0.53830864745918,1.644125129245,-0.591998890009407,1.38925292757397,0.527283425339187,1.2120585123564,-0.745533639307746,-2.38822906076118,-0.431681382709432,1.12781407397867
"ENSMUSG00000054640",28.8807181205495,0.14396129172443,0.181272386569082,3.70967483698268,0.000207525606021015,0.0742540007091967,-1.17831730174227,-1.17831730174227,-1.17831730174227,1.28335666068075,0.286150333521011,-1.17831730174227,0.777617272654522,0.616216076020311,0.77411887111569,0.549406545997532,-1.17831730174227,-1.17831730174227,1.06854582147047,-1.17831730174227,0.100506654751388,1.1334049756306,0.859728950288026,-1.17831730174227,-1.17831730174227,0.829309576413794,1.05717269839549,0.861730047581924,0.407591231158962
"ENSMUSG00000071532",9.13434325121147,0.485034792167931,0.226228499659159,3.75684433886762,0.000172069452168994,0.0646981140155417,-1.41669490214827,-1.41669490214827,-1.41669490214827,0.64231429904383,0.180531616796401,-1.41669490214827,0.770578229109487,0.328339019701554,-0.272248311532912,-0.47035483862791,1.37154254019898,0.293580317358804,-0.221025472544675,0.790853260981,0.300140142984867,-1.41669490214827,1.22001369061578,0.568630458121753,0.361502311294049,-1.41669490214827,0.448057574409831,1.88372412210498,0.303990452873791
"ENSMUSG00000074447",649.106110579136,-0.246650387062791,0.125025351333538,-4.68386766656936,2.81511794640382e-06,0.00148691848864339,-0.324561871935368,-0.324561871935368,-0.324561871935368,-0.324561871935368,-0.0496545684490438,1.52049444823875,-0.107236991441993,4.23387504781925,-0.324561871935368,-0.177426998957216,-0.324561871935368,-0.324561871935368,-0.324561871935368,-0.324561871935368,-0.324561871935368,-0.324561871935368,-0.324561871935368,-0.324561871935368,-0.324561871935368,-0.324561871935368,-0.0600134925321906,-0.324561871935368,-0.167047493711664
"ENSMUSG00000091472",1.05724367602344,-0.133980972084659,0.110951132290852,-8.16202992430275,3.29440553659733e-16,3.65415462119376e-12,-0.515978655294359,1.11953648567837,-0.515978655294359,-0.515978655294359,1.62286197413111,3.26647724483835,0.422376200854824,-0.515978655294359,1.16901684232351,-0.515978655294359,-0.515978655294359,-0.515978655294359,-0.515978655294359,-0.515978655294359,1.17136839217794,-0.515978655294359,-0.515978655294359,-0.515978655294359,-0.515978655294359,-0.515978655294359,-0.515978655294359,-0.515978655294359,-0.515978655294359
